station,valid,tmpf,drct,sped,alti,p01i,vsby
EWR,2025-01-14 10:51,29.00,270.00,12.65,30.00,0.00,10.00
EWR,2025-01-14 11:51,29.00,310.00,17.25,30.02,0.00,10.00
EWR,2025-01-14 12:51,29.00,290.00,12.65,30.04,0.00,10.00
EWR,2025-01-14 13:51,30.00,290.00,16.10,30.06,0.00,10.00
EWR,2025-01-14 14:51,31.00,310.00,17.25,30.08,0.00,10.00
EWR,2025-01-14 15:51,32.00,280.00,17.25,30.07,0.00,10.00
EWR,2025-01-14 16:51,33.00,270.00,19.55,30.04,0.00,10.00
EWR,2025-01-14 17:51,34.00,300.00,14.95,30.01,0.00,10.00
EWR,2025-01-14 18:51,34.00,290.00,14.95,29.98,0.00,10.00
EWR,2025-01-14 19:51,34.00,280.00,18.40,29.98,0.00,10.00
EWR,2025-01-14 20:51,32.00,280.00,18.40,29.99,0.00,10.00
EWR,2025-01-14 21:51,31.00,270.00,13.80,29.99,0.00,10.00
EWR,2025-01-14 22:51,31.00,270.00,17.25,30.00,0.00,10.00
EWR,2025-01-14 23:51,31.00,270.00,14.95,30.01,0.00,10.00
EWR,2025-01-15 00:51,30.00,270.00,16.10,30.02,0.00,10.00
EWR,2025-01-15 01:51,29.00,270.00,17.25,30.04,0.00,10.00
EWR,2025-01-15 02:51,27.00,280.00,14.95,30.05,0.00,10.00
EWR,2025-01-15 03:51,26.00,270.00,14.95,30.06,0.00,10.00
EWR,2025-01-15 04:51,25.00,270.00,13.80,30.05,0.00,10.00
EWR,2025-01-15 05:51,24.00,280.00,16.10,30.05,0.00,10.00
EWR,2025-01-15 06:51,24.00,280.00,23.00,30.06,0.00,10.00
EWR,2025-01-15 07:51,23.00,300.00,9.20,30.09,0.00,10.00
EWR,2025-01-15 08:51,22.00,290.00,16.10,30.09,0.00,10.00
EWR,2025-01-15 09:51,22.00,260.00,12.65,30.11,0.00,10.00
EWR,2025-01-15 10:51,22.00,250.00,12.65,30.12,0.00,10.00
EWR,2025-01-15 11:51,22.00,280.00,12.65,30.13,0.00,10.00
EWR,2025-01-15 12:51,24.00,280.00,10.35,30.15,0.00,10.00
EWR,2025-01-15 13:51,27.00,320.00,18.40,30.17,0.00,10.00
EWR,2025-01-15 14:51,29.00,320.00,17.25,30.19,0.00,10.00
EWR,2025-01-15 15:51,31.00,330.00,14.95,30.20,0.00,10.00
EWR,2025-01-15 16:51,33.00,310.00,14.95,30.17,0.00,10.00
EWR,2025-01-15 17:51,33.00,280.00,18.40,30.13,0.00,10.00
EWR,2025-01-15 18:51,35.00,330.00,16.10,30.12,0.00,10.00
EWR,2025-01-15 19:51,34.00,300.00,14.95,30.11,0.00,10.00
EWR,2025-01-15 20:01,35.00,310.00,13.80,30.11,0.00,10.00
EWR,2025-01-15 20:51,34.00,320.00,18.40,30.13,0.00,10.00
EWR,2025-01-15 21:51,31.00,320.00,13.80,30.15,0.00,10.00
EWR,2025-01-15 22:51,30.00,320.00,11.50,30.17,0.00,10.00
EWR,2025-01-15 23:51,29.00,290.00,9.20,30.18,0.00,10.00
EWR,2025-01-16 00:51,29.00,320.00,11.50,30.18,0.00,10.00
EWR,2025-01-16 01:51,28.00,290.00,5.75,30.18,0.00,10.00
EWR,2025-01-16 02:51,27.00,280.00,5.75,30.17,0.00,10.00
EWR,2025-01-16 03:51,28.00,M,5.75,30.16,0.00,10.00
EWR,2025-01-16 04:51,27.00,240.00,8.05,30.15,0.00,10.00
EWR,2025-01-16 05:51,25.00,230.00,8.05,30.13,0.00,10.00
EWR,2025-01-16 06:51,25.00,240.00,12.65,30.13,0.00,10.00
EWR,2025-01-16 07:51,25.00,260.00,9.20,30.13,0.00,10.00
EWR,2025-01-16 08:51,25.00,260.00,8.05,30.11,0.00,10.00
EWR,2025-01-16 09:51,25.00,260.00,8.05,30.10,0.00,10.00
EWR,2025-01-16 10:51,24.00,250.00,9.20,30.09,0.00,10.00
EWR,2025-01-16 11:51,23.00,250.00,8.05,30.08,0.00,10.00
EWR,2025-01-16 12:51,23.00,230.00,6.90,30.08,0.00,10.00
EWR,2025-01-16 13:51,25.00,230.00,8.05,30.07,0.00,10.00
EWR,2025-01-16 14:51,27.00,250.00,10.35,30.04,0.00,10.00
EWR,2025-01-16 15:51,27.00,220.00,12.65,30.01,0.00,10.00
EWR,2025-01-16 16:51,29.00,240.00,16.10,29.96,0.00,10.00
EWR,2025-01-16 17:51,30.00,230.00,10.35,29.91,0.00,10.00
EWR,2025-01-16 18:51,30.00,240.00,13.80,29.88,0.00,10.00
EWR,2025-01-16 19:51,30.00,250.00,11.50,29.87,0.00,10.00
EWR,2025-01-16 20:51,30.00,220.00,12.65,29.85,0.00,10.00
EWR,2025-01-16 21:51,29.00,220.00,8.05,29.84,0.00,10.00
EWR,2025-01-16 22:51,29.00,220.00,8.05,29.84,T,10.00
EWR,2025-01-16 23:51,28.00,240.00,8.05,29.85,T,6.00
EWR,2025-01-17 00:51,28.00,230.00,8.05,29.85,T,8.00
EWR,2025-01-17 01:51,28.00,240.00,9.20,29.85,T,10.00
EWR,2025-01-17 02:33,27.00,230.00,11.50,29.85,T,10.00
EWR,2025-01-17 02:51,27.00,250.00,10.35,29.86,T,10.00
EWR,2025-01-17 03:51,27.00,260.00,9.20,29.86,0.00,10.00
EWR,2025-01-17 04:51,26.00,260.00,9.20,29.87,0.00,9.00
EWR,2025-01-17 05:51,27.00,270.00,11.50,29.87,0.00,9.00
EWR,2025-01-17 06:51,26.00,270.00,8.05,29.89,0.00,8.00
EWR,2025-01-17 07:51,25.00,280.00,10.35,29.92,0.00,8.00
EWR,2025-01-17 08:51,25.00,270.00,8.05,29.94,0.00,8.00
EWR,2025-01-17 09:51,25.00,280.00,6.90,29.96,0.00,10.00
EWR,2025-01-17 10:51,26.00,290.00,6.90,29.99,0.00,10.00
EWR,2025-01-17 11:51,26.00,270.00,5.75,30.02,0.00,10.00
EWR,2025-01-17 12:51,26.00,230.00,5.75,30.06,0.00,10.00
EWR,2025-01-17 13:51,29.00,200.00,3.45,30.08,0.00,10.00
EWR,2025-01-17 14:51,34.00,260.00,9.20,30.10,0.00,10.00
EWR,2025-01-17 15:51,37.00,260.00,10.35,30.10,0.00,10.00
EWR,2025-01-17 16:51,40.00,290.00,8.05,30.08,0.00,10.00
EWR,2025-01-17 17:51,42.00,260.00,8.05,30.07,0.00,10.00
EWR,2025-01-17 18:51,44.00,300.00,6.90,30.07,0.00,10.00
EWR,2025-01-17 19:51,43.00,230.00,9.20,30.07,0.00,10.00
EWR,2025-01-17 20:51,43.00,250.00,11.50,30.07,0.00,10.00
EWR,2025-01-17 21:51,41.00,210.00,6.90,30.09,0.00,10.00
EWR,2025-01-17 22:51,40.00,240.00,6.90,30.10,0.00,10.00
EWR,2025-01-17 23:51,38.00,200.00,4.60,30.12,0.00,10.00
EWR,2025-01-18 00:44,38.00,180.00,4.60,30.12,0.00,10.00
EWR,2025-01-18 00:51,38.00,170.00,5.75,30.12,0.00,10.00
EWR,2025-01-18 01:51,35.00,190.00,4.60,30.12,0.00,10.00
EWR,2025-01-18 02:51,34.00,190.00,6.90,30.13,0.00,10.00
EWR,2025-01-18 03:51,34.00,170.00,5.75,30.13,0.00,10.00
EWR,2025-01-18 04:51,33.00,200.00,8.05,30.13,0.00,10.00
EWR,2025-01-18 05:51,33.00,180.00,6.90,30.11,0.00,10.00
EWR,2025-01-18 06:51,33.00,180.00,8.05,30.10,0.00,10.00
EWR,2025-01-18 07:51,33.00,190.00,10.35,30.10,0.00,10.00
EWR,2025-01-18 08:51,33.00,190.00,6.90,30.10,0.00,10.00
EWR,2025-01-18 09:51,33.00,160.00,4.60,30.08,0.00,10.00
EWR,2025-01-18 10:51,34.00,180.00,6.90,30.05,0.00,10.00
EWR,2025-01-18 11:51,37.00,170.00,8.05,30.04,0.00,10.00
EWR,2025-01-18 12:51,38.00,170.00,9.20,30.03,0.00,10.00
EWR,2025-01-18 13:51,39.00,200.00,5.75,30.01,0.00,10.00
EWR,2025-01-18 14:51,42.00,180.00,6.90,30.00,0.00,10.00
EWR,2025-01-18 15:51,44.00,170.00,4.60,29.96,0.00,10.00
EWR,2025-01-18 16:51,46.00,160.00,5.75,29.91,0.00,10.00
EWR,2025-01-18 17:51,46.00,160.00,6.90,29.87,T,9.00
EWR,2025-01-18 18:51,46.00,160.00,6.90,29.85,T,10.00
EWR,2025-01-18 19:24,45.00,M,3.45,29.82,0.01,8.00
EWR,2025-01-18 19:51,45.00,0.00,0.00,29.80,0.02,4.00
EWR,2025-01-18 20:24,44.00,150.00,3.45,29.79,0.01,4.00
EWR,2025-01-18 20:51,45.00,0.00,0.00,29.78,0.02,4.00
EWR,2025-01-18 21:51,44.00,0.00,0.00,29.77,T,4.00
EWR,2025-01-18 22:49,42.80,0.00,0.00,29.76,T,5.00
EWR,2025-01-18 22:51,43.00,0.00,0.00,29.76,T,5.00
EWR,2025-01-18 23:49,42.80,0.00,0.00,29.76,0.00,7.00
EWR,2025-01-18 23:51,43.00,0.00,0.00,29.76,0.00,8.00
EWR,2025-01-19 00:29,44.00,270.00,4.60,29.77,0.00,8.00
EWR,2025-01-19 00:51,43.00,280.00,4.60,29.77,0.00,8.00
EWR,2025-01-19 01:51,43.00,260.00,8.05,29.77,0.00,6.00
EWR,2025-01-19 02:51,42.00,250.00,6.90,29.78,0.00,5.00
EWR,2025-01-19 03:35,41.00,250.00,4.60,29.78,0.00,5.00
EWR,2025-01-19 03:51,40.00,260.00,6.90,29.78,0.00,4.00
EWR,2025-01-19 04:49,37.40,0.00,0.00,29.78,0.00,5.00
EWR,2025-01-19 04:51,38.00,280.00,3.45,29.78,0.00,5.00
EWR,2025-01-19 05:51,35.00,0.00,0.00,29.77,0.00,5.00
EWR,2025-01-19 06:51,37.00,280.00,6.90,29.78,0.00,6.00
EWR,2025-01-19 07:51,38.00,330.00,6.90,29.78,0.00,8.00
EWR,2025-01-19 08:51,38.00,340.00,12.65,29.76,0.00,8.00
EWR,2025-01-19 09:51,37.00,300.00,5.75,29.80,0.00,10.00
EWR,2025-01-19 10:51,38.00,340.00,11.50,29.80,0.00,10.00
EWR,2025-01-19 11:51,39.00,330.00,3.45,29.84,0.00,10.00
EWR,2025-01-19 12:51,38.00,350.00,6.90,29.86,0.00,10.00
EWR,2025-01-19 13:51,39.00,360.00,10.35,29.86,0.00,10.00
EWR,2025-01-19 14:51,39.00,360.00,11.50,29.87,0.00,10.00
EWR,2025-01-19 15:49,39.20,10.00,13.80,29.85,0.00,10.00
EWR,2025-01-19 15:51,40.00,10.00,12.65,29.86,0.00,10.00
EWR,2025-01-19 16:51,40.00,10.00,10.35,29.81,0.00,10.00
EWR,2025-01-19 17:49,39.20,360.00,10.35,29.77,T,10.00
EWR,2025-01-19 17:51,39.00,20.00,9.20,29.77,T,10.00
EWR,2025-01-19 18:15,38.00,30.00,12.65,29.75,T,7.00
EWR,2025-01-19 18:51,37.00,360.00,13.80,29.74,T,8.00
EWR,2025-01-19 19:10,35.00,360.00,13.80,29.74,0.01,2.00
EWR,2025-01-19 19:51,34.00,20.00,10.35,29.71,0.04,2.00
EWR,2025-01-19 20:28,34.00,20.00,14.95,29.68,T,6.00
EWR,2025-01-19 20:49,33.80,20.00,13.80,29.68,T,8.00
EWR,2025-01-19 20:51,34.00,20.00,14.95,29.68,T,8.00
EWR,2025-01-19 21:10,34.00,10.00,17.25,29.67,T,8.00
EWR,2025-01-19 21:39,33.00,360.00,19.55,29.68,T,3.00
EWR,2025-01-19 21:51,33.00,340.00,13.80,29.70,0.01,3.00
EWR,2025-01-19 22:11,33.00,330.00,13.80,29.71,0.03,1.00
EWR,2025-01-19 22:51,32.00,350.00,21.85,29.67,0.05,1.00
EWR,2025-01-19 23:51,31.00,360.00,14.95,29.68,0.05,1.00
EWR,2025-01-20 00:51,31.00,340.00,16.10,29.71,0.04,0.75
EWR,2025-01-20 01:51,31.00,340.00,16.10,29.70,0.02,0.75
EWR,2025-01-20 02:38,30.00,330.00,16.10,29.71,0.01,4.00
EWR,2025-01-20 02:51,30.00,320.00,12.65,29.72,0.01,5.00
EWR,2025-01-20 03:51,28.00,300.00,13.80,29.76,T,8.00
EWR,2025-01-20 04:25,26.00,310.00,13.80,29.79,T,10.00
EWR,2025-01-20 04:51,24.00,310.00,12.65,29.81,T,10.00
EWR,2025-01-20 05:51,23.00,290.00,9.20,29.84,0.00,10.00
EWR,2025-01-20 06:51,22.00,290.00,12.65,29.89,0.00,10.00
EWR,2025-01-20 07:51,21.00,310.00,13.80,29.92,0.00,10.00
EWR,2025-01-20 08:51,20.00,310.00,16.10,29.97,0.00,10.00
EWR,2025-01-20 09:51,20.00,300.00,14.95,30.01,0.00,10.00
EWR,2025-01-20 10:51,19.00,280.00,12.65,30.07,0.00,10.00
EWR,2025-01-20 11:51,18.00,290.00,14.95,30.12,0.00,10.00
EWR,2025-01-20 12:51,18.00,290.00,10.35,30.17,0.00,10.00
EWR,2025-01-20 13:51,20.00,270.00,10.35,30.23,0.00,10.00
EWR,2025-01-20 14:51,22.00,280.00,10.35,30.25,0.00,10.00
EWR,2025-01-20 15:51,24.00,290.00,13.80,30.25,0.00,10.00
EWR,2025-01-20 16:51,26.00,290.00,9.20,30.24,0.00,10.00
EWR,2025-01-20 17:51,27.00,290.00,16.10,30.24,0.00,10.00
EWR,2025-01-20 18:51,26.00,260.00,16.10,30.25,0.00,10.00
EWR,2025-01-20 19:51,26.00,270.00,19.55,30.28,0.00,10.00
EWR,2025-01-20 20:51,25.00,260.00,14.95,30.30,0.00,10.00
EWR,2025-01-20 21:51,24.00,260.00,16.10,30.34,0.00,10.00
EWR,2025-01-20 22:51,22.00,250.00,17.25,30.37,0.00,10.00
EWR,2025-01-20 23:51,21.00,250.00,12.65,30.40,0.00,10.00
EWR,2025-01-21 00:51,20.00,260.00,13.80,30.44,0.00,10.00
EWR,2025-01-21 01:51,19.00,260.00,11.50,30.46,0.00,10.00
EWR,2025-01-21 02:51,18.00,260.00,9.20,30.47,0.00,10.00
EWR,2025-01-21 03:51,17.00,260.00,10.35,30.50,0.00,10.00
EWR,2025-01-21 04:51,16.00,260.00,11.50,30.51,0.00,10.00
EWR,2025-01-21 05:51,15.00,260.00,11.50,30.52,0.00,10.00
EWR,2025-01-21 06:51,14.00,270.00,11.50,30.53,0.00,10.00
EWR,2025-01-21 07:51,13.00,260.00,9.20,30.53,0.00,10.00
EWR,2025-01-21 08:51,13.00,240.00,6.90,30.53,0.00,10.00
EWR,2025-01-21 09:51,12.00,240.00,6.90,30.54,0.00,10.00
EWR,2025-01-21 10:51,9.00,220.00,5.75,30.56,0.00,10.00
EWR,2025-01-21 11:51,10.00,240.00,9.20,30.59,0.00,10.00
EWR,2025-01-21 12:51,10.00,240.00,9.20,30.60,0.00,10.00
EWR,2025-01-21 13:51,12.00,260.00,13.80,30.62,0.00,10.00
EWR,2025-01-21 14:51,13.00,290.00,13.80,30.58,0.00,10.00
EWR,2025-01-21 15:51,16.00,290.00,9.20,30.58,0.00,10.00
EWR,2025-01-21 16:51,19.00,260.00,5.75,30.55,0.00,10.00
EWR,2025-01-21 17:51,19.00,250.00,10.35,30.50,0.00,10.00
EWR,2025-01-21 18:51,19.00,270.00,8.05,30.46,0.00,10.00
EWR,2025-01-21 19:51,19.00,260.00,9.20,30.45,0.00,10.00
EWR,2025-01-21 20:51,19.00,230.00,11.50,30.46,0.00,10.00
EWR,2025-01-21 21:51,19.00,260.00,12.65,30.46,0.00,10.00
EWR,2025-01-21 22:51,18.00,250.00,11.50,30.46,0.00,10.00
EWR,2025-01-21 23:51,18.00,250.00,12.65,30.47,0.00,10.00
EWR,2025-01-22 00:51,17.00,270.00,12.65,30.48,0.00,10.00
EWR,2025-01-22 01:51,17.00,260.00,12.65,30.48,0.00,10.00
EWR,2025-01-22 02:51,17.00,280.00,10.35,30.47,0.00,10.00
EWR,2025-01-22 03:51,16.00,290.00,14.95,30.48,0.00,10.00
EWR,2025-01-22 04:51,15.00,290.00,10.35,30.50,0.00,10.00
EWR,2025-01-22 05:51,15.00,310.00,10.35,30.48,0.00,10.00
EWR,2025-01-22 06:51,13.00,310.00,6.90,30.49,0.00,10.00
EWR,2025-01-22 07:51,12.00,310.00,5.75,30.51,0.00,10.00
EWR,2025-01-22 08:51,11.00,310.00,5.75,30.50,0.00,10.00
EWR,2025-01-22 09:51,13.00,320.00,8.05,30.48,0.00,10.00
EWR,2025-01-22 10:51,10.00,350.00,5.75,30.50,0.00,10.00
EWR,2025-01-22 11:51,11.00,360.00,9.20,30.50,0.00,10.00
EWR,2025-01-22 12:51,11.00,350.00,10.35,30.52,0.00,10.00
EWR,2025-01-22 13:51,12.00,350.00,12.65,30.50,0.00,10.00
EWR,2025-01-22 14:51,15.00,350.00,12.65,30.51,0.00,10.00
EWR,2025-01-22 15:51,17.00,340.00,13.80,30.52,0.00,10.00
EWR,2025-01-22 16:51,19.00,20.00,5.75,30.52,0.00,10.00
EWR,2025-01-22 17:51,20.00,290.00,3.45,30.51,0.00,10.00
EWR,2025-01-22 18:51,20.00,170.00,3.45,30.50,0.00,10.00
EWR,2025-01-22 19:51,21.00,230.00,4.60,30.49,0.00,10.00
EWR,2025-01-22 20:51,21.00,200.00,3.45,30.49,0.00,10.00
EWR,2025-01-22 21:51,20.00,160.00,3.45,30.50,0.00,10.00
EWR,2025-01-22 22:51,19.00,240.00,6.90,30.50,0.00,10.00
EWR,2025-01-22 23:51,19.00,250.00,6.90,30.50,0.00,10.00
EWR,2025-01-23 00:51,19.00,260.00,8.05,30.51,0.00,10.00
EWR,2025-01-23 01:51,18.00,260.00,4.60,30.49,0.00,10.00
EWR,2025-01-23 02:51,18.00,230.00,4.60,30.48,0.00,10.00
EWR,2025-01-23 03:51,16.00,240.00,4.60,30.48,0.00,10.00
EWR,2025-01-23 04:51,15.00,220.00,3.45,30.46,0.00,10.00
EWR,2025-01-23 05:51,15.00,0.00,0.00,30.43,0.00,10.00
EWR,2025-01-23 06:51,15.00,250.00,3.45,30.43,0.00,10.00
EWR,2025-01-23 07:51,15.00,0.00,0.00,30.42,0.00,10.00
EWR,2025-01-23 08:51,16.00,250.00,4.60,30.41,0.00,10.00
EWR,2025-01-23 09:51,17.00,290.00,4.60,30.40,0.00,10.00
EWR,2025-01-23 10:51,17.00,290.00,4.60,30.38,0.00,10.00
EWR,2025-01-23 11:51,17.00,0.00,0.00,30.37,0.00,10.00
EWR,2025-01-23 12:51,17.00,200.00,3.45,30.35,0.00,10.00
EWR,2025-01-23 13:51,18.00,270.00,5.75,30.35,0.00,10.00
EWR,2025-01-23 14:51,21.00,310.00,4.60,30.36,0.00,10.00
EWR,2025-01-23 15:51,22.00,280.00,6.90,30.33,0.00,10.00
EWR,2025-01-23 16:51,26.00,230.00,9.20,30.28,0.00,10.00
EWR,2025-01-23 17:51,27.00,240.00,11.50,30.24,0.00,10.00
EWR,2025-01-23 18:51,28.00,250.00,10.35,30.20,0.00,10.00
EWR,2025-01-23 19:51,28.00,250.00,9.20,30.17,0.00,10.00
EWR,2025-01-23 20:51,28.00,240.00,10.35,30.15,0.00,10.00
EWR,2025-01-23 21:51,27.00,250.00,10.35,30.15,0.00,10.00
EWR,2025-01-23 22:51,26.00,230.00,8.05,30.15,0.00,10.00
EWR,2025-01-23 23:51,25.00,230.00,9.20,30.15,0.00,10.00
EWR,2025-01-24 00:51,25.00,240.00,8.05,30.15,0.00,10.00
EWR,2025-01-24 01:51,24.00,240.00,10.35,30.15,0.00,10.00
EWR,2025-01-24 02:51,23.00,240.00,9.20,30.14,0.00,10.00
EWR,2025-01-24 03:51,23.00,250.00,9.20,30.14,0.00,10.00
EWR,2025-01-24 04:51,23.00,250.00,10.35,30.14,0.00,10.00
EWR,2025-01-24 05:51,22.00,250.00,11.50,30.13,0.00,10.00
EWR,2025-01-24 06:51,20.00,240.00,8.05,30.13,0.00,10.00
EWR,2025-01-24 07:51,19.00,240.00,8.05,30.15,0.00,10.00
EWR,2025-01-24 08:51,16.00,210.00,3.45,30.13,0.00,10.00
EWR,2025-01-24 09:51,21.00,270.00,11.50,30.14,0.00,10.00
EWR,2025-01-24 10:51,20.00,230.00,5.75,30.15,0.00,10.00
EWR,2025-01-24 11:51,20.00,250.00,10.35,30.18,0.00,10.00
EWR,2025-01-24 12:51,21.00,260.00,11.50,30.19,0.00,10.00
EWR,2025-01-24 13:51,25.00,270.00,9.20,30.20,0.00,10.00
EWR,2025-01-24 14:51,29.00,280.00,10.35,30.21,0.00,10.00
EWR,2025-01-24 15:51,31.00,280.00,16.10,30.21,0.00,10.00
EWR,2025-01-24 16:51,32.00,290.00,9.20,30.20,0.00,10.00
EWR,2025-01-24 17:51,33.00,270.00,9.20,30.18,0.00,10.00
EWR,2025-01-24 18:51,34.00,290.00,13.80,30.17,0.00,10.00
EWR,2025-01-24 19:51,34.00,280.00,11.50,30.15,0.00,10.00
EWR,2025-01-24 20:51,34.00,290.00,11.50,30.16,0.00,10.00
EWR,2025-01-24 21:51,33.00,280.00,8.05,30.18,0.00,10.00
EWR,2025-01-24 22:51,32.00,250.00,10.35,30.20,0.00,10.00
EWR,2025-01-24 23:51,30.00,280.00,10.35,30.23,0.00,10.00
EWR,2025-01-25 00:51,29.00,280.00,8.05,30.25,0.00,10.00
EWR,2025-01-25 01:51,27.00,M,5.75,30.26,0.00,10.00
EWR,2025-01-25 02:51,28.00,0.00,0.00,30.27,0.00,10.00
EWR,2025-01-25 03:51,24.00,0.00,0.00,30.28,0.00,10.00
EWR,2025-01-25 04:51,24.00,0.00,0.00,30.28,0.00,10.00
EWR,2025-01-25 05:51,23.00,0.00,0.00,30.28,0.00,10.00
EWR,2025-01-25 06:51,22.00,250.00,5.75,30.29,0.00,10.00
EWR,2025-01-25 07:51,20.00,250.00,4.60,30.31,0.00,10.00
EWR,2025-01-25 08:51,21.00,0.00,0.00,30.30,0.00,10.00
EWR,2025-01-25 09:51,18.00,240.00,4.60,30.31,0.00,10.00
EWR,2025-01-25 10:51,20.00,270.00,8.05,30.33,0.00,10.00
EWR,2025-01-25 11:51,20.00,260.00,4.60,30.36,0.00,10.00
EWR,2025-01-25 12:51,21.00,250.00,4.60,30.37,0.00,10.00
EWR,2025-01-25 13:51,23.00,270.00,9.20,30.39,0.00,10.00
EWR,2025-01-25 14:51,26.00,270.00,8.05,30.39,0.00,10.00
EWR,2025-01-25 15:51,28.00,280.00,12.65,30.38,0.00,10.00
EWR,2025-01-25 16:51,29.00,250.00,13.80,30.35,0.00,10.00
EWR,2025-01-25 17:51,30.00,250.00,16.10,30.31,0.00,10.00
EWR,2025-01-25 18:51,31.00,240.00,14.95,30.29,0.00,10.00
EWR,2025-01-25 19:51,32.00,220.00,14.95,30.28,0.00,10.00
EWR,2025-01-25 20:51,32.00,230.00,10.35,30.28,0.00,10.00
EWR,2025-01-25 21:51,32.00,240.00,10.35,30.27,0.00,10.00
EWR,2025-01-25 22:51,31.00,230.00,8.05,30.27,0.00,10.00
EWR,2025-01-25 23:51,30.00,220.00,9.20,30.27,0.00,10.00
EWR,2025-01-26 00:51,30.00,220.00,11.50,30.27,0.00,10.00
EWR,2025-01-26 01:51,31.00,220.00,11.50,30.26,0.00,10.00
EWR,2025-01-26 02:51,31.00,190.00,6.90,30.26,0.00,10.00
EWR,2025-01-26 03:51,31.00,180.00,6.90,30.25,0.00,10.00
EWR,2025-01-26 04:51,31.00,200.00,9.20,30.23,0.00,10.00
EWR,2025-01-26 05:51,28.00,210.00,6.90,30.21,0.00,10.00
EWR,2025-01-26 06:51,30.00,240.00,6.90,30.19,0.00,10.00
EWR,2025-01-26 07:51,30.00,240.00,8.05,30.17,0.00,10.00
EWR,2025-01-26 08:51,29.00,240.00,8.05,30.14,0.00,10.00
EWR,2025-01-26 09:51,30.00,240.00,9.20,30.13,0.00,10.00
EWR,2025-01-26 10:51,30.00,230.00,10.35,30.13,0.00,10.00
EWR,2025-01-26 11:51,31.00,240.00,8.05,30.15,0.00,10.00
EWR,2025-01-26 12:51,32.00,250.00,9.20,30.14,0.00,10.00
EWR,2025-01-26 13:51,34.00,270.00,10.35,30.15,0.00,10.00
EWR,2025-01-26 14:51,33.00,210.00,6.90,30.16,0.00,10.00
EWR,2025-01-26 15:51,38.00,260.00,13.80,30.15,0.00,10.00
EWR,2025-01-26 16:51,40.00,270.00,16.10,30.13,0.00,10.00
EWR,2025-01-26 17:51,42.00,250.00,17.25,30.11,0.00,10.00
EWR,2025-01-26 18:51,44.00,290.00,16.10,30.11,0.00,10.00
EWR,2025-01-26 19:51,45.00,260.00,17.25,30.11,0.00,10.00
EWR,2025-01-26 20:51,44.00,270.00,17.25,30.11,0.00,10.00
EWR,2025-01-26 21:51,42.00,250.00,12.65,30.12,0.00,10.00
EWR,2025-01-26 22:51,40.00,290.00,5.75,30.14,0.00,10.00
EWR,2025-01-26 23:51,39.00,240.00,5.75,30.16,0.00,10.00
EWR,2025-01-27 00:51,38.00,280.00,5.75,30.15,0.00,10.00
EWR,2025-01-27 01:51,34.00,260.00,5.75,30.15,0.00,10.00
EWR,2025-01-27 02:51,34.00,240.00,8.05,30.13,0.00,10.00
EWR,2025-01-27 03:51,29.00,230.00,4.60,30.13,0.00,10.00
EWR,2025-01-27 04:51,30.00,220.00,6.90,30.12,0.00,10.00
EWR,2025-01-27 05:29,30.00,230.00,6.90,30.11,0.00,10.00
EWR,2025-01-27 05:51,29.00,210.00,4.60,30.09,0.00,10.00
EWR,2025-01-27 06:51,29.00,210.00,8.05,30.08,0.00,10.00
EWR,2025-01-27 07:51,32.00,230.00,11.50,30.08,0.00,10.00
EWR,2025-01-27 08:51,30.00,240.00,8.05,30.05,0.00,10.00
EWR,2025-01-27 09:51,30.00,230.00,9.20,30.04,0.00,10.00
EWR,2025-01-27 10:51,26.00,230.00,4.60,30.05,0.00,10.00
EWR,2025-01-27 11:51,31.00,270.00,11.50,30.06,0.00,10.00
EWR,2025-01-27 12:51,32.00,280.00,9.20,30.06,0.00,10.00
EWR,2025-01-27 13:51,34.00,260.00,10.35,30.07,0.00,10.00
EWR,2025-01-27 14:51,36.00,250.00,12.65,30.05,0.00,10.00
EWR,2025-01-27 15:51,38.00,230.00,11.50,30.05,0.00,10.00
EWR,2025-01-27 16:51,39.00,220.00,14.95,30.01,0.00,10.00
EWR,2025-01-27 17:51,40.00,230.00,17.25,29.97,0.00,10.00
EWR,2025-01-27 18:51,41.00,250.00,18.40,29.92,0.00,10.00
EWR,2025-01-27 19:51,42.00,240.00,17.25,29.87,0.00,10.00
EWR,2025-01-27 20:51,42.00,240.00,18.40,29.85,0.00,10.00
EWR,2025-01-27 21:51,40.00,230.00,17.25,29.81,0.00,10.00
EWR,2025-01-27 22:51,39.00,230.00,11.50,29.79,0.00,10.00
EWR,2025-01-27 23:51,36.00,220.00,11.50,29.77,0.00,10.00
EWR,2025-01-28 00:51,37.00,200.00,12.65,29.74,0.00,10.00
EWR,2025-01-28 01:51,37.00,210.00,16.10,29.71,0.00,10.00
EWR,2025-01-28 02:51,36.00,230.00,17.25,29.68,0.00,10.00
EWR,2025-01-28 03:51,36.00,220.00,12.65,29.66,0.00,10.00
EWR,2025-01-28 04:23,35.00,220.00,11.50,29.64,0.00,10.00
EWR,2025-01-28 04:51,36.00,220.00,11.50,29.62,0.00,10.00
EWR,2025-01-28 05:51,35.00,230.00,12.65,29.59,0.00,10.00
EWR,2025-01-28 06:51,36.00,230.00,12.65,29.57,0.00,10.00
EWR,2025-01-28 07:51,36.00,220.00,13.80,29.55,0.00,10.00
EWR,2025-01-28 08:51,37.00,240.00,13.80,29.52,0.00,10.00
EWR,2025-01-28 09:51,37.00,240.00,13.80,29.52,0.00,10.00
